,1. Buy & Hold,2. VT Buy & Hold,3. Risk Parity,4. RORO Crash,5. 2D Signal,6. RORO 2D,7. VT RORO 2D,8. Multi-Asset,9. Ensemble WFO,10. Full Stack
2019,0.09708863151932379,0.08379964005649754,0.05501529576038289,0.06046638490788436,0.044431637312178696,0.05255210549737188,0.04040323868791007,0.018669830537110244,0.09627395411143191,0.035671067929197164
2020,-0.09381128997913657,-0.0004520373608100092,-0.06483229595255069,0.1564537385450544,0.02658385451032741,0.021208398651362703,0.017233473476001793,0.09366479583986109,0.09521609644237095,0.08277753457893233
2021,0.06005546398998107,0.008496783116076934,0.013496817572359321,-0.008237336225757286,0.02692298341362953,0.010262733760612486,-0.009236423258657478,-0.011918210583489963,0.0029756199406061334,-0.01729429483312661
2022,-0.08505904860681823,-0.029017672978081666,-0.11981305299589007,-0.07260706150621232,-0.008085250175983272,-0.06255995530570568,-0.049481678717072874,-0.02835984539806158,-0.0131888816337008,-0.021909811177771354
2023,0.11012562085757427,0.08999298438724468,0.05062578602765422,0.13861112125677333,0.08432637917911845,0.0822859324093348,0.07595434929866274,0.08497735316016652,0.09522689286738384,0.043233123925264794
2024,0.16332696165992444,0.10878983560132038,0.05185828894876754,0.09522412180041462,0.026961823560723186,-0.007843319364413404,-0.010580733722362234,0.00543190366787738,0.12802574846036796,0.005723769997930672
2025,-0.09767268506274429,-0.052447895185128934,0.0728706047815042,-0.03229157383665493,0.015015854425618702,0.09962520874601322,0.10592363009408712,0.10921834390791973,0.09098505788044964,0.134966009614357
